epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
553,4086.63,1.23809,0.70723,1.54523,0.97843,0.94111,0.98476,0.8865,1.00633,0.52463,1.50138,0.000252157,0.000252157,0.000252157
554,4092.65,1.4506,0.84479,1.55931,0.97771,0.93867,0.98337,0.88665,0.98811,0.53069,1.49979,0.000251607,0.000251607,0.000251607
555,4100.95,1.18468,0.67298,1.54484,0.96721,0.94755,0.98285,0.89239,0.96461,0.52816,1.49941,0.000251056,0.000251056,0.000251056
556,4107.09,1.22955,0.72929,1.55074,0.96812,0.95413,0.98325,0.88278,1.03672,0.5285,1.50163,0.000250506,0.000250506,0.000250506
557,4115.09,1.45901,0.7484,1.56274,0.9724,0.95436,0.98361,0.89065,1.01459,0.5204,1.50156,0.000249955,0.000249955,0.000249955
558,4121.2,1.24224,0.67966,1.54772,0.96915,0.95929,0.9835,0.89754,0.95487,0.51206,1.50111,0.000249405,0.000249405,0.000249405
559,4130.13,1.23721,0.69894,1.54829,0.98097,0.94736,0.98345,0.89387,0.98566,0.51882,1.50367,0.000248854,0.000248854,0.000248854
560,4139.24,1.38736,0.76422,1.55892,0.98204,0.93743,0.98348,0.88509,1.02928,0.52544,1.50282,0.000248304,0.000248304,0.000248304
561,4145.85,1.40185,0.75999,1.55379,0.97269,0.94098,0.98353,0.89585,0.97445,0.5287,1.49944,0.000247754,0.000247754,0.000247754
562,4152.17,1.34187,0.74049,1.56039,0.97476,0.93897,0.98345,0.89497,0.94531,0.52435,1.49889,0.000247203,0.000247203,0.000247203
563,4156.52,1.30758,0.71827,1.5585,0.97102,0.94481,0.98321,0.89047,0.97123,0.51826,1.50074,0.000246653,0.000246653,0.000246653
564,4166.9,1.33842,0.74272,1.55771,0.95913,0.95406,0.98213,0.8878,1.0188,0.53276,1.50275,0.000246102,0.000246102,0.000246102
565,4170.2,1.31705,0.733,1.5535,0.96381,0.9528,0.98246,0.89688,0.97423,0.5326,1.50086,0.000245552,0.000245552,0.000245552
566,4178.28,1.38388,0.7405,1.5541,0.98251,0.94187,0.98354,0.89759,0.96189,0.52172,1.50075,0.000245001,0.000245001,0.000245001
567,4184.83,1.34832,0.73899,1.54393,0.97702,0.94896,0.98405,0.88347,1.04884,0.53788,1.50231,0.000244451,0.000244451,0.000244451
568,4188.11,1.36744,0.76168,1.55672,0.9737,0.94836,0.9836,0.88901,1.00646,0.53393,1.50088,0.000243901,0.000243901,0.000243901
569,4195.54,1.19977,0.68681,1.54614,0.97746,0.93816,0.98401,0.89958,0.94842,0.53013,1.5002,0.00024335,0.00024335,0.00024335
570,4204.13,1.374,0.76426,1.55681,0.97723,0.94963,0.98353,0.87893,1.07398,0.54783,1.50336,0.0002428,0.0002428,0.0002428
571,4207.53,1.36909,0.80122,1.55603,0.97183,0.95086,0.98278,0.84828,1.27671,0.58054,1.50719,0.000242249,0.000242249,0.000242249
572,4212.85,1.20971,0.67152,1.55152,0.97957,0.94976,0.98336,0.88788,0.99083,0.52732,1.50315,0.000241699,0.000241699,0.000241699
573,4217.66,1.21878,0.67654,1.55606,0.97533,0.95131,0.984,0.89583,0.96147,0.52313,1.50088,0.000241148,0.000241148,0.000241148
574,4225.21,1.40343,0.75151,1.5467,0.97687,0.94826,0.9841,0.89315,0.9722,0.5179,1.5018,0.000240598,0.000240598,0.000240598
575,4230.49,1.31195,0.73807,1.55276,0.97558,0.94644,0.98375,0.87858,1.04778,0.53105,1.5024,0.000240047,0.000240047,0.000240047
576,4237.03,1.33753,0.76828,1.55529,0.97306,0.93672,0.98306,0.89485,0.95065,0.52347,1.50139,0.000239497,0.000239497,0.000239497
577,4241.73,1.32484,0.76658,1.5618,0.97059,0.94328,0.98294,0.89428,0.94364,0.51792,1.50115,0.000238947,0.000238947,0.000238947
578,4246.83,1.30098,0.72109,1.54966,0.96748,0.95323,0.98352,0.87661,1.08548,0.54385,1.50351,0.000238396,0.000238396,0.000238396
579,4255.58,1.29744,0.73329,1.55565,0.96948,0.95218,0.98379,0.88737,1.00191,0.52582,1.50189,0.000237846,0.000237846,0.000237846
580,4264.43,1.22135,0.68548,1.54937,0.97514,0.95262,0.98469,0.89521,0.95771,0.5033,1.50108,0.000237295,0.000237295,0.000237295
581,4271.28,1.3029,0.7391,1.54482,0.97784,0.95118,0.9851,0.87328,1.09873,0.52683,1.5039,0.000236745,0.000236745,0.000236745
582,4277.73,1.35162,0.73806,1.55795,0.97387,0.96034,0.98502,0.87115,1.10471,0.53081,1.50389,0.000236194,0.000236194,0.000236194
583,4282.88,1.30898,0.72057,1.55001,0.97305,0.9558,0.98557,0.89299,0.97652,0.50155,1.50165,0.000235644,0.000235644,0.000235644
584,4291.87,1.32959,0.72917,1.56054,0.9727,0.95484,0.9857,0.86957,1.09486,0.52086,1.50229,0.000235093,0.000235093,0.000235093
585,4297.9,1.37339,0.71999,1.56003,0.97451,0.94431,0.98491,0.84577,1.28183,0.56354,1.50524,0.000234543,0.000234543,0.000234543
586,4305.83,1.32116,0.74153,1.54606,0.97596,0.94882,0.98503,0.8779,1.05316,0.51824,1.50242,0.000233993,0.000233993,0.000233993
587,4311.31,1.11632,0.62885,1.54767,0.97542,0.94803,0.98555,0.89684,0.95488,0.49595,1.50082,0.000233442,0.000233442,0.000233442
588,4318.36,1.27158,0.67518,1.55566,0.97609,0.94692,0.98475,0.87913,1.05411,0.53105,1.50185,0.000232892,0.000232892,0.000232892
589,4323.7,1.19515,0.65222,1.54142,0.97473,0.95106,0.98433,0.85776,1.21231,0.56749,1.50446,0.000232341,0.000232341,0.000232341
590,4331.17,1.31177,0.72686,1.55237,0.97685,0.95539,0.98423,0.86864,1.12306,0.54116,1.50435,0.000231791,0.000231791,0.000231791
591,4336.35,1.20521,0.68493,1.55036,0.97522,0.95847,0.98484,0.89604,0.95016,0.50777,1.49966,0.00023124,0.00023124,0.00023124
592,4344.68,1.25719,0.70129,1.54997,0.97345,0.95731,0.98539,0.89979,0.95196,0.49846,1.49945,0.00023069,0.00023069,0.00023069
593,4352.42,1.20296,0.65206,1.53684,0.97454,0.95831,0.98522,0.88965,0.98847,0.50631,1.50111,0.00023014,0.00023014,0.00023014
594,4358.49,1.26373,0.69191,1.54795,0.97444,0.95694,0.98498,0.87453,1.10928,0.53809,1.5024,0.000229589,0.000229589,0.000229589
595,4363.41,1.30751,0.7283,1.55716,0.97399,0.95315,0.98526,0.88469,1.0304,0.52288,1.50194,0.000229039,0.000229039,0.000229039
596,4369.38,1.36592,0.72295,1.55135,0.9783,0.94631,0.98534,0.89447,1.00137,0.5275,1.4986,0.000228488,0.000228488,0.000228488
597,4376.53,1.33067,0.6992,1.55352,0.97433,0.94397,0.98487,0.90129,0.9728,0.52678,1.49917,0.000227938,0.000227938,0.000227938
598,4382.37,1.30864,0.71407,1.56589,0.97602,0.94396,0.98468,0.84121,1.32633,0.58998,1.50698,0.000227387,0.000227387,0.000227387
599,4390.6,1.4333,0.77995,1.55451,0.97306,0.94451,0.98461,0.82378,1.49024,0.63105,1.508,0.000226837,0.000226837,0.000226837
600,4396.76,1.40133,0.75164,1.56363,0.97137,0.95474,0.98502,0.88931,0.99455,0.52595,1.50026,0.000226286,0.000226286,0.000226286
601,4404.47,1.20943,0.67917,1.53666,0.97554,0.94867,0.98537,0.89767,0.95168,0.51377,1.49862,0.000225736,0.000225736,0.000225736
602,4411.9,1.24765,0.69061,1.54166,0.97785,0.94857,0.9857,0.88993,0.97752,0.50582,1.49942,0.000225186,0.000225186,0.000225186
603,4419.65,1.25331,0.69494,1.55453,0.9728,0.94993,0.98541,0.86918,1.11597,0.53192,1.50315,0.000224635,0.000224635,0.000224635
604,4427.5,1.27744,0.6965,1.55809,0.97401,0.96124,0.98527,0.8755,1.09014,0.52714,1.50328,0.000224085,0.000224085,0.000224085
605,4432.88,1.33082,0.70795,1.55969,0.96666,0.96469,0.98574,0.8984,0.9425,0.50152,1.49975,0.000223534,0.000223534,0.000223534
606,4439.42,1.54817,0.80416,1.56537,0.97369,0.9572,0.98661,0.8739,1.11253,0.54113,1.49977,0.000222984,0.000222984,0.000222984
607,4444.19,1.33091,0.70827,1.55104,0.97463,0.95175,0.9861,0.88135,1.04891,0.53176,1.49963,0.000222433,0.000222433,0.000222433
608,4452.54,1.37211,0.76578,1.55018,0.97209,0.95754,0.98519,0.87635,1.0822,0.52812,1.50204,0.000221883,0.000221883,0.000221883
609,4457.45,1.34668,0.7529,1.55857,0.97022,0.95297,0.98515,0.86325,1.16968,0.54246,1.5034,0.000221332,0.000221332,0.000221332
610,4462.84,1.33667,0.72029,1.55164,0.9765,0.95573,0.98581,0.88567,1.03906,0.51502,1.5017,0.000220782,0.000220782,0.000220782
611,4469.61,1.44578,0.75733,1.55357,0.9747,0.95853,0.98613,0.89812,0.95715,0.4973,1.49964,0.000220232,0.000220232,0.000220232
612,4476.23,1.6492,0.88756,1.54557,0.96957,0.95277,0.98534,0.88751,1.03117,0.52671,1.49985,0.000219681,0.000219681,0.000219681
613,4483.45,1.31191,0.73808,1.56128,0.96769,0.94856,0.98475,0.8793,1.13089,0.56351,1.50099,0.000219131,0.000219131,0.000219131
614,4489.2,1.22865,0.70791,1.54354,0.95456,0.9558,0.98453,0.88004,1.04593,0.5353,1.50193,0.00021858,0.00021858,0.00021858
615,4495.25,1.44719,0.78173,1.5524,0.97129,0.94296,0.98507,0.88641,1.00849,0.52546,1.50141,0.00021803,0.00021803,0.00021803
616,4498.02,1.2331,0.68991,1.54102,0.96004,0.9567,0.98581,0.8473,1.27142,0.57612,1.5048,0.000217479,0.000217479,0.000217479
617,4506.63,1.36105,0.72427,1.55242,0.96134,0.95146,0.98549,0.81674,1.52011,0.62657,1.50837,0.000216929,0.000216929,0.000216929
618,4511.73,1.33373,0.68628,1.55006,0.96419,0.95139,0.98504,0.84442,1.35789,0.60153,1.50494,0.000216379,0.000216379,0.000216379
619,4517.31,1.27838,0.69484,1.56047,0.97015,0.94799,0.98485,0.8811,1.08184,0.54617,1.50178,0.000215828,0.000215828,0.000215828
620,4523.7,1.33434,0.7281,1.55248,0.96764,0.94934,0.98437,0.89419,0.98155,0.52221,1.4995,0.000215278,0.000215278,0.000215278
621,4528.9,1.4873,0.80566,1.54779,0.96968,0.94936,0.98445,0.88838,1.01631,0.52943,1.5005,0.000214727,0.000214727,0.000214727
622,4534.89,1.29469,0.72873,1.55991,0.97207,0.94236,0.9838,0.87378,1.11247,0.55373,1.50272,0.000214177,0.000214177,0.000214177
623,4539.51,1.20445,0.64076,1.54677,0.96593,0.9406,0.98344,0.87413,1.11353,0.55522,1.50237,0.000213626,0.000213626,0.000213626
624,4548.13,1.27,0.70119,1.55092,0.97019,0.94646,0.98464,0.89131,0.99189,0.5204,1.50131,0.000213076,0.000213076,0.000213076
625,4552.38,1.21285,0.6755,1.55346,0.97101,0.95147,0.98469,0.89409,0.96957,0.5045,1.50113,0.000212525,0.000212525,0.000212525
626,4558.33,1.19214,0.65774,1.55319,0.98015,0.93665,0.9838,0.88568,1.03592,0.52919,1.50227,0.000211975,0.000211975,0.000211975
627,4566.46,1.3113,0.73608,1.55127,0.97793,0.94393,0.98365,0.86742,1.14468,0.55466,1.5039,0.000211425,0.000211425,0.000211425
628,4573.07,1.28984,0.71457,1.54828,0.97065,0.94656,0.98269,0.88783,1.00163,0.54881,1.49924,0.000210874,0.000210874,0.000210874
629,4580.75,1.41874,0.77385,1.56041,0.96664,0.9465,0.98244,0.89967,0.95666,0.54622,1.4984,0.000210324,0.000210324,0.000210324
630,4585.69,1.42828,0.76114,1.55838,0.97384,0.9377,0.98335,0.89553,0.95673,0.52736,1.49858,0.000209773,0.000209773,0.000209773
631,4593.01,1.12754,0.64975,1.54023,0.96167,0.95287,0.98474,0.88076,1.05055,0.53072,1.50074,0.000209223,0.000209223,0.000209223
632,4600.82,1.32841,0.72535,1.55815,0.98662,0.9353,0.98553,0.89112,0.98328,0.50906,1.50099,0.000208672,0.000208672,0.000208672
633,4610.79,1.17158,0.65038,1.53735,0.98347,0.93899,0.98509,0.89789,0.9435,0.50291,1.49979,0.000208122,0.000208122,0.000208122
634,4614.99,1.24079,0.67782,1.54623,0.98355,0.94465,0.98493,0.8946,0.98097,0.51246,1.5003,0.000207571,0.000207571,0.000207571
635,4620.2,1.16168,0.64982,1.55121,0.97867,0.94671,0.98413,0.88828,1.01721,0.51612,1.50116,0.000207021,0.000207021,0.000207021
636,4628.8,1.06047,0.58791,1.54774,0.98654,0.94302,0.98459,0.90369,0.9382,0.49017,1.49912,0.000206471,0.000206471,0.000206471
637,4632.66,1.21613,0.6507,1.55388,0.98408,0.94387,0.98469,0.90461,0.92706,0.48894,1.499,0.00020592,0.00020592,0.00020592
638,4638.07,1.20235,0.6653,1.55734,0.98569,0.93879,0.9839,0.87992,1.05075,0.52027,1.50171,0.00020537,0.00020537,0.00020537
639,4644.01,1.23844,0.66922,1.54625,0.98303,0.94194,0.98395,0.87482,1.10042,0.53453,1.50193,0.000204819,0.000204819,0.000204819
640,4650.1,1.26793,0.72348,1.54957,0.98597,0.93719,0.98441,0.90182,0.91423,0.48707,1.49842,0.000204269,0.000204269,0.000204269
641,4658.53,1.31877,0.69611,1.5491,0.987,0.93293,0.98448,0.89261,1.0092,0.51551,1.49863,0.000203718,0.000203718,0.000203718
642,4664.79,1.271,0.69563,1.55147,0.96828,0.95183,0.98469,0.89643,0.96663,0.49707,1.49918,0.000203168,0.000203168,0.000203168
643,4668.34,1.18762,0.65679,1.56149,0.98237,0.9408,0.9841,0.88763,1.02089,0.51077,1.50064,0.000202618,0.000202618,0.000202618
644,4675.76,1.30624,0.72183,1.54909,0.9817,0.93811,0.98389,0.88196,1.05651,0.52747,1.50212,0.000202067,0.000202067,0.000202067
645,4682.6,1.10852,0.63698,1.54264,0.98805,0.93532,0.98432,0.89125,0.99857,0.51918,1.50154,0.000201517,0.000201517,0.000201517
646,4688.76,1.27748,0.69569,1.55285,0.98362,0.93401,0.98407,0.8927,0.98082,0.5185,1.50077,0.000200966,0.000200966,0.000200966
647,4693.4,1.13784,0.61375,1.55584,0.98453,0.92957,0.98368,0.89864,0.92855,0.51063,1.49975,0.000200416,0.000200416,0.000200416
648,4696.1,1.08118,0.59929,1.54063,0.9814,0.93542,0.98438,0.90184,0.92429,0.50258,1.50035,0.000199865,0.000199865,0.000199865
649,4703.58,1.21496,0.67508,1.54576,0.98371,0.93505,0.98461,0.90235,0.925,0.49517,1.50047,0.000199315,0.000199315,0.000199315
650,4712.06,1.27055,0.68781,1.54968,0.98362,0.94069,0.98474,0.88893,1.0264,0.50814,1.50301,0.000198764,0.000198764,0.000198764
651,4719.89,1.17272,0.63875,1.55458,0.98768,0.93678,0.98472,0.89448,0.98352,0.49744,1.5017,0.000198214,0.000198214,0.000198214
652,4726.26,1.14467,0.63472,1.55105,0.973,0.95153,0.98603,0.8984,0.9846,0.50736,1.49842,0.000197664,0.000197664,0.000197664
653,4731.85,1.20724,0.65503,1.55107,0.9803,0.94762,0.98622,0.89862,0.95814,0.49898,1.49807,0.000197113,0.000197113,0.000197113
654,4739.24,1.10542,0.62978,1.55288,0.96891,0.95871,0.98607,0.9008,0.93837,0.49381,1.49942,0.000196563,0.000196563,0.000196563
655,4745.5,1.23649,0.66699,1.55037,0.97293,0.94981,0.98597,0.89361,0.98908,0.50805,1.49967,0.000196012,0.000196012,0.000196012
656,4753.41,1.36251,0.78613,1.55061,0.97921,0.94159,0.98557,0.90386,0.93959,0.50139,1.49825,0.000195462,0.000195462,0.000195462
657,4760.71,1.27215,0.71818,1.56076,0.97771,0.94463,0.98565,0.89956,0.954,0.51189,1.49717,0.000194911,0.000194911,0.000194911
658,4766.93,1.31715,0.71597,1.55413,0.97257,0.94755,0.98526,0.90471,0.92662,0.50779,1.49854,0.000194361,0.000194361,0.000194361
659,4773.41,1.32847,0.73627,1.56075,0.96729,0.94783,0.98507,0.89059,0.99887,0.51922,1.50028,0.00019381,0.00019381,0.00019381
660,4779.34,1.25301,0.66518,1.55312,0.96762,0.9469,0.98458,0.8982,0.94038,0.51729,1.49936,0.00019326,0.00019326,0.00019326
661,4787.94,1.20985,0.63917,1.53616,0.96503,0.94811,0.98439,0.90525,0.90642,0.51049,1.49819,0.00019271,0.00019271,0.00019271
662,4796.04,1.24513,0.68345,1.54322,0.95245,0.96034,0.98466,0.89338,0.99088,0.51994,1.49944,0.000192159,0.000192159,0.000192159
663,4803.12,1.26048,0.70358,1.55807,0.95196,0.95763,0.98439,0.87785,1.08037,0.53571,1.50168,0.000191609,0.000191609,0.000191609
664,4811.19,1.37139,0.76092,1.54298,0.96238,0.95172,0.98496,0.88137,1.04384,0.5191,1.50253,0.000191058,0.000191058,0.000191058
665,4819.1,1.14219,0.64471,1.54277,0.96818,0.9513,0.98565,0.90045,0.94339,0.4953,1.50071,0.000190508,0.000190508,0.000190508
666,4827.77,1.26294,0.67523,1.55319,0.97892,0.94377,0.9859,0.89917,0.95074,0.49288,1.50037,0.000189957,0.000189957,0.000189957
667,4835.28,1.2732,0.70146,1.56445,0.98411,0.94379,0.98556,0.88221,1.07391,0.52445,1.50224,0.000189407,0.000189407,0.000189407
668,4840.84,1.43805,0.82177,1.55979,0.97992,0.95181,0.98498,0.88687,1.04183,0.51249,1.50092,0.000188857,0.000188857,0.000188857
669,4845.72,1.26405,0.71771,1.54771,0.98261,0.949,0.9855,0.89832,0.95353,0.49198,1.49949,0.000188306,0.000188306,0.000188306
670,4852.78,1.08261,0.59939,1.55337,0.98344,0.94189,0.98574,0.90711,0.91409,0.4812,1.49799,0.000187756,0.000187756,0.000187756
671,4858.16,1.25133,0.68355,1.55453,0.98179,0.94423,0.98581,0.90053,0.94048,0.48523,1.49905,0.000187205,0.000187205,0.000187205
672,4864.88,1.20378,0.64757,1.55718,0.97342,0.95641,0.986,0.88834,1.02552,0.5075,1.49982,0.000186655,0.000186655,0.000186655
673,4872.86,1.24874,0.69494,1.55093,0.97449,0.95691,0.98578,0.89822,0.94576,0.48314,1.49905,0.000186104,0.000186104,0.000186104
674,4881,1.3511,0.73598,1.54933,0.96744,0.95972,0.98584,0.89565,0.95055,0.48564,1.49854,0.000185554,0.000185554,0.000185554
675,4887.13,1.26468,0.68977,1.54865,0.97181,0.95572,0.98559,0.88927,0.9814,0.49432,1.49933,0.000185003,0.000185003,0.000185003
676,4893.21,1.23803,0.6582,1.5519,0.97301,0.96135,0.98574,0.89732,0.94113,0.48498,1.49949,0.000184453,0.000184453,0.000184453
677,4899.15,1.18072,0.67072,1.55364,0.97516,0.9577,0.9857,0.89879,0.93549,0.48638,1.49943,0.000183903,0.000183903,0.000183903
678,4906.29,1.19772,0.65738,1.54988,0.96646,0.96209,0.98567,0.90151,0.896,0.47728,1.49784,0.000183352,0.000183352,0.000183352
679,4913.41,1.1777,0.66466,1.55246,0.9671,0.9619,0.98536,0.89978,0.91276,0.47957,1.49881,0.000182802,0.000182802,0.000182802
680,4919.67,1.19269,0.66963,1.55399,0.97077,0.96019,0.98539,0.88807,0.96992,0.48863,1.50049,0.000182251,0.000182251,0.000182251
681,4925.83,1.09349,0.63594,1.54366,0.97244,0.96169,0.98559,0.89581,0.93668,0.48234,1.49957,0.000181701,0.000181701,0.000181701
682,4933.21,1.17911,0.6316,1.54425,0.97983,0.95018,0.98555,0.89718,0.94148,0.48794,1.5,0.00018115,0.00018115,0.00018115
683,4940.81,1.26624,0.71212,1.54345,0.98015,0.95095,0.9855,0.89512,0.95118,0.49391,1.49974,0.0001806,0.0001806,0.0001806
684,4948.33,1.30708,0.7423,1.5555,0.97828,0.94989,0.98543,0.90543,0.91446,0.48912,1.49883,0.000180049,0.000180049,0.000180049
685,4951.05,1.18418,0.67171,1.55351,0.98314,0.94853,0.98535,0.89978,0.9283,0.48429,1.49942,0.000179499,0.000179499,0.000179499
686,4956.79,1.18074,0.66835,1.56211,0.98013,0.94777,0.98571,0.89312,0.98255,0.49394,1.50076,0.000178949,0.000178949,0.000178949
687,4963.73,1.18455,0.65111,1.55202,0.98222,0.94402,0.98567,0.89815,0.96869,0.4932,1.5007,0.000178398,0.000178398,0.000178398
688,4967.31,1.16175,0.62661,1.53776,0.98544,0.94446,0.98616,0.89296,0.97903,0.48994,1.50082,0.000177848,0.000177848,0.000177848
689,4974.46,1.23283,0.68361,1.55692,0.97785,0.94672,0.98603,0.89739,0.94758,0.484,1.49932,0.000177297,0.000177297,0.000177297
690,4982.9,1.22678,0.71469,1.54314,0.9772,0.95147,0.98538,0.8989,0.92141,0.48916,1.4979,0.000176747,0.000176747,0.000176747
691,4988.6,1.30032,0.70758,1.55054,0.97688,0.94994,0.98517,0.8985,0.91148,0.48707,1.4984,0.000176196,0.000176196,0.000176196
692,4996.5,1.14368,0.64048,1.53994,0.97366,0.95276,0.98571,0.89384,0.96032,0.49372,1.50011,0.000175646,0.000175646,0.000175646
693,5004.79,1.2943,0.71062,1.55184,0.97532,0.94754,0.98569,0.89814,0.9505,0.49191,1.50024,0.000175096,0.000175096,0.000175096
694,5009.84,1.28852,0.71566,1.54648,0.98142,0.94756,0.98511,0.88716,1.0006,0.50287,1.50125,0.000174545,0.000174545,0.000174545
695,5016.74,1.18366,0.64798,1.54682,0.97917,0.95022,0.98513,0.88107,1.05044,0.51331,1.50233,0.000173995,0.000173995,0.000173995
696,5025.57,1.20972,0.65801,1.55373,0.97271,0.95263,0.98554,0.89848,0.93969,0.49695,1.49972,0.000173444,0.000173444,0.000173444
697,5031.74,1.18677,0.64735,1.55623,0.97243,0.9554,0.98566,0.89866,0.93117,0.48931,1.4993,0.000172894,0.000172894,0.000172894
698,5035.59,1.22366,0.66237,1.54908,0.9714,0.95343,0.98553,0.89679,0.94997,0.49547,1.50007,0.000172343,0.000172343,0.000172343
699,5042.84,1.16038,0.65579,1.54703,0.9641,0.95649,0.98512,0.9043,0.89841,0.48594,1.49884,0.000171793,0.000171793,0.000171793
700,5051.84,1.2069,0.65051,1.55564,0.97129,0.95692,0.98508,0.90215,0.90788,0.48843,1.49926,0.000171242,0.000171242,0.000171242
701,5059.18,1.21147,0.63282,1.55043,0.97009,0.95419,0.98522,0.89312,0.98788,0.49732,1.50073,0.000170692,0.000170692,0.000170692
702,5064.91,1.22189,0.67551,1.55619,0.97023,0.94573,0.98461,0.87347,1.09884,0.52364,1.50372,0.000170142,0.000170142,0.000170142
703,5071.63,1.28635,0.69463,1.55645,0.97522,0.94627,0.98475,0.89334,0.94823,0.4898,1.50097,0.000169591,0.000169591,0.000169591
704,5078.9,1.22725,0.65843,1.54297,0.97212,0.95089,0.98523,0.90175,0.91324,0.48662,1.49882,0.000169041,0.000169041,0.000169041
705,5086.34,1.17432,0.62607,1.55352,0.97319,0.95587,0.9857,0.90241,0.90154,0.47841,1.49918,0.00016849,0.00016849,0.00016849
706,5090.61,1.21489,0.64105,1.55537,0.96351,0.95687,0.98565,0.8961,0.94967,0.48351,1.4995,0.00016794,0.00016794,0.00016794
707,5095.66,1.14414,0.62626,1.54613,0.9727,0.94993,0.98548,0.89882,0.9157,0.48072,1.49847,0.000167389,0.000167389,0.000167389
708,5101.66,0.98766,0.54223,1.53447,0.97638,0.94826,0.98542,0.89853,0.92265,0.4779,1.49827,0.000166839,0.000166839,0.000166839
709,5106.43,1.20786,0.62662,1.55365,0.98007,0.94717,0.98539,0.89212,0.98442,0.4904,1.49921,0.000166288,0.000166288,0.000166288
710,5112.21,1.17163,0.65217,1.54927,0.97424,0.95983,0.98577,0.90519,0.89402,0.47114,1.49799,0.000165738,0.000165738,0.000165738
711,5118.51,1.16965,0.65533,1.55031,0.97381,0.95578,0.98563,0.90299,0.93726,0.49128,1.49707,0.000165188,0.000165188,0.000165188
712,5124.17,1.27374,0.66817,1.55118,0.96798,0.95591,0.98513,0.90341,0.94077,0.50355,1.49667,0.000164637,0.000164637,0.000164637
713,5129.33,1.17464,0.61507,1.54443,0.97793,0.95759,0.98582,0.89585,0.97509,0.49556,1.50048,0.000164087,0.000164087,0.000164087
714,5136.88,1.31078,0.7091,1.55812,0.98249,0.95742,0.98634,0.86966,1.15723,0.52796,1.50454,0.000163536,0.000163536,0.000163536
715,5142.14,1.20405,0.6489,1.55688,0.9801,0.95842,0.98573,0.88918,1.02207,0.49872,1.50183,0.000162986,0.000162986,0.000162986
716,5149.4,1.24311,0.65355,1.54494,0.96492,0.96752,0.98598,0.90446,0.89884,0.4805,1.49833,0.000162435,0.000162435,0.000162435
717,5156.1,1.37897,0.727,1.55118,0.96314,0.96449,0.9862,0.90221,0.90928,0.48715,1.49826,0.000161885,0.000161885,0.000161885
718,5164.32,1.16737,0.61872,1.54741,0.9893,0.94546,0.98664,0.89258,1.00246,0.49689,1.50041,0.000161335,0.000161335,0.000161335
719,5167.79,1.29997,0.67866,1.54594,0.98554,0.94896,0.9863,0.87027,1.13525,0.52134,1.50335,0.000160784,0.000160784,0.000160784
720,5175.36,1.24607,0.6517,1.55549,0.98246,0.95159,0.98628,0.87793,1.08162,0.50947,1.5034,0.000160234,0.000160234,0.000160234
721,5181.16,1.16193,0.62939,1.55304,0.98429,0.95429,0.98631,0.90083,0.93086,0.48338,1.5001,0.000159683,0.000159683,0.000159683
722,5188.71,1.21006,0.65155,1.54498,0.9793,0.95581,0.98663,0.9016,0.94962,0.48953,1.4991,0.000159133,0.000159133,0.000159133
723,5194.36,1.20583,0.63941,1.55325,0.98478,0.9562,0.98665,0.90016,0.95227,0.48771,1.49978,0.000158582,0.000158582,0.000158582
724,5202.94,1.27951,0.70353,1.5495,0.9893,0.94877,0.98602,0.86652,1.15264,0.52762,1.50451,0.000158032,0.000158032,0.000158032
725,5204.86,1.23815,0.63285,1.54458,0.98519,0.9525,0.98548,0.85574,1.25673,0.54852,1.50521,0.000157481,0.000157481,0.000157481
726,5213.85,1.33595,0.70128,1.56035,0.98377,0.95321,0.9859,0.87674,1.07085,0.5218,1.50238,0.000156931,0.000156931,0.000156931
727,5221.41,1.12533,0.60716,1.54976,0.97878,0.95584,0.98592,0.90059,0.93338,0.49563,1.49936,0.000156381,0.000156381,0.000156381
728,5226.55,1.27968,0.64021,1.55067,0.98356,0.95183,0.98604,0.90517,0.90988,0.48425,1.49883,0.00015583,0.00015583,0.00015583
729,5231.49,1.14855,0.62667,1.54871,0.98685,0.95136,0.98626,0.90039,0.95295,0.48788,1.4994,0.00015528,0.00015528,0.00015528
730,5235.51,1.20596,0.64859,1.55537,0.97912,0.95385,0.98507,0.87009,1.16451,0.53951,1.50261,0.000154729,0.000154729,0.000154729
731,5239.87,1.13915,0.61869,1.55343,0.97879,0.95376,0.98471,0.86721,1.18689,0.54174,1.5031,0.000154179,0.000154179,0.000154179
732,5243.16,1.0835,0.60706,1.54251,0.98015,0.95734,0.98548,0.89348,0.96724,0.48883,1.49978,0.000153628,0.000153628,0.000153628
733,5250.02,1.19486,0.62926,1.55871,0.98286,0.9529,0.98595,0.90103,0.92808,0.48823,1.49756,0.000153078,0.000153078,0.000153078
734,5258.1,1.10241,0.60253,1.54804,0.97782,0.9513,0.98596,0.90084,0.93506,0.49185,1.49749,0.000152527,0.000152527,0.000152527
735,5265.93,1.11112,0.61439,1.55315,0.97584,0.95172,0.98583,0.88774,0.99983,0.50177,1.49979,0.000151977,0.000151977,0.000151977
736,5270.77,1.22315,0.66045,1.54114,0.98162,0.94885,0.98587,0.8928,0.97454,0.49352,1.49944,0.000151427,0.000151427,0.000151427
737,5276.92,1.26216,0.68594,1.54496,0.9779,0.95428,0.98614,0.90232,0.91598,0.47835,1.49844,0.000150876,0.000150876,0.000150876
